"lat","lon","year.x","country","year.y","index","index_diff","geolev1","geolev2","x"
-0.987177014350891,30.1298351287842,2009,"uganda",2013,0.164671911072081,-0.254140913321395,"UGA.48","UGA",10
-1.15059995651245,29.6728382110596,2005,"uganda",2009,0.0035382447718895,-0.850969146231304,"UGA.26","UGA",10
-1.15059995651245,29.6728382110596,2009,"uganda",2013,-0.0281998353321007,-0.150716774766668,"UGA.26","UGA",10
-1.21300995349884,31.4639492034912,2008,"tanzania",2012,0.594571808855109,0.834920545975383,"TZA.6","TZA",1
-1.24143004417419,29.9611663818359,2005,"uganda",2009,-0.198438452698247,-1.8266065491089,"UGA.12","UGA",8
-1.24143004417419,29.9611663818359,2009,"uganda",2013,-0.0308306952384749,-0.542285909319745,"UGA.12","UGA",8
-1.25521600246429,30.0568199157715,2005,"uganda",2009,-0.465170113489992,-2.09406021956148,"UGA.12","UGA",8
-1.25521600246429,30.0568199157715,2009,"uganda",2013,0.165688585546897,-0.184133148988497,"UGA.12","UGA",8
-1.32477998733521,34.3549690246582,2008,"tanzania",2012,-0.222784159599932,-0.359694843808448,"TZA.12","TZA",2
-1.3356499671936,31.822940826416,2008,"tanzania",2012,-0.127736579311856,0.175587182398913,"TZA.6","TZA",2
-1.5111700296402,33.771411895752,2008,"tanzania",2012,0.471423268898858,1.03766470400637,"TZA.12","TZA",2
